SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,5085 N 58th St,Milwaukee,WI,53218,75000,3,1,Milwaukee,1176,6098,1955,4,64,,Active,,,http://www.redfin.com/WI/Milwaukee/5085-N-58th-St-53218/home/90202144,METROMLS,1654540,N,Y,43.1102301,-87.9852876
MLS Listing,,Single Family Residential,3745 N 84th St,Milwaukee,WI,53222,160000,3,1.5,Milwaukee,1400,5227,1939,4,114,,Active,,,http://www.redfin.com/WI/Milwaukee/3745-N-84th-St-53222/home/79111078,METROMLS,1654539,N,Y,43.0853406,-88.0178683
MLS Listing,,Single Family Residential,812 S 97th St,West Allis,WI,53214,135000,2,1,Milwaukee,704,9583,1924,4,192,,Active,,,http://www.redfin.com/WI/West-Allis/812-S-97th-St-53214/home/57699190,METROMLS,1653908,N,Y,43.0225864,-88.0330415
MLS Listing,,Single Family Residential,1225 N 31st St,Milwaukee,WI,53208,109999,4,1.5,Milwaukee,2157,4356,1903,5,51,,Active,,,http://www.redfin.com/WI/Milwaukee/1225-N-31st-St-53208/home/57815316,METROMLS,1654536,N,Y,43.0464805,-87.952683
MLS Listing,,Condo/Co-op,2525 S Shore Dr Unit 14 B,Milwaukee,WI,53207,154900,1,1,Milwaukee,860,,1965,5,180,438,Active,,,http://www.redfin.com/WI/Milwaukee/2525-S-Shore-Dr-53207/unit-14B/home/90374577,METROMLS,1654530,N,Y,42.9993982,-87.8886482
MLS Listing,,Single Family Residential,3953 S 2nd St,Milwaukee,WI,53207,219900,5,2,Milwaukee,2210,4791,1941,5,100,,Active,,,http://www.redfin.com/WI/Milwaukee/3953-S-2nd-St-53207/home/57699036,METROMLS,1654526,N,Y,42.972576,-87.9135413
MLS Listing,,Single Family Residential,5210 W Villard Ave,Milwaukee,WI,53218,42900,3,2,Milwaukee,1566,5227,1937,5,27,,Active,,,http://www.redfin.com/WI/Milwaukee/5210-W-Villard-Ave-53218/home/76312340,METROMLS,1654524,N,Y,43.1122783,-87.977923
MLS Listing,,Condo/Co-op,400 N Broadway #704,Milwaukee,WI,53202,279000,1,1,Milwaukee,1226,,2005,5,228,395,Active,,,http://www.redfin.com/WI/Milwaukee/400-N-Broadway-53202/unit-704/home/90323223,METROMLS,1654518,N,Y,43.0352619,-87.9068763
MLS Listing,,Single Family Residential,4847 N 53rd St,Milwaukee,WI,53218,56900,2,1,Milwaukee,784,6969,1939,5,73,,Active,,,http://www.redfin.com/WI/Milwaukee/4847-N-53rd-St-53218/home/57765257,METROMLS,1654509,N,Y,43.1058049,-87.9791665
MLS Listing,,Multi-Family (2-4 Unit),2251 N 41st St #2253,Milwaukee,WI,53223,62900,6,2,Milwaukee,2374,3049,1909,5,26,,Active,,,http://www.redfin.com/WI/Milwaukee/2251-N-41st-St-53208/unit-2253/home/168679101,METROMLS,1654505,N,Y,43.0603847,-87.9648934
MLS Listing,,Single Family Residential,2912 N Prospect Ave,Milwaukee,WI,53211,379900,4,3,Milwaukee,2692,4791,1905,5,141,,Active,,,http://www.redfin.com/WI/Milwaukee/2912-N-Prospect-Ave-53211/home/90360553,METROMLS,1654490,N,Y,43.0713413,-87.8801749
MLS Listing,,Single Family Residential,10704 W Appleton Ave,Milwaukee,WI,53225,196800,3,2.5,Milwaukee,1980,9147,2004,5,99,,Active,,,http://www.redfin.com/WI/Milwaukee/10704-W-Appleton-Ave-53225/home/57766558,METROMLS,1654482,N,Y,43.128213,-88.0458589
MLS Listing,,Multi-Family (2-4 Unit),1300 W Greenfield Ave,Milwaukee,WI,53204,44800,4,2,Milwaukee,1716,3484,1906,5,26,,Active,,,http://www.redfin.com/WI/Milwaukee/1300-W-Greenfield-Ave-53204/unit-A/home/113957608,METROMLS,1654467,N,Y,43.01734,-87.92807
MLS Listing,,Single Family Residential,6737 S 19th St,Milwaukee,WI,53221,159900,3,1,College Heights,1256,6098,1961,5,127,,Active,,,http://www.redfin.com/WI/Milwaukee/6737-S-19th-St-53221/home/90252006,METROMLS,1654466,N,Y,42.9227352,-87.939414
MLS Listing,,Single Family Residential,2621 W Ruby Ave,Milwaukee,WI,53209,25300,3,1,Milwaukee,971,3920,1952,5,26,,Active,,,http://www.redfin.com/WI/Milwaukee/2621-W-Ruby-Ave-53209/home/90206429,METROMLS,1654465,N,Y,43.0988228,-87.9464425
MLS Listing,,Single Family Residential,2419 N 58th St,Milwaukee,WI,53210,148900,3,1.5,Milwaukee,1016,4791,1923,5,147,,Active,,,http://www.redfin.com/WI/Milwaukee/2419-N-58th-St-53210/home/90319393,METROMLS,1653300,N,Y,43.0630143,-87.9855649
MLS Listing,,Single Family Residential,1335 W Hadley St,Milwaukee,WI,53206,99900,4,2,Milwaukee,1715,3484,1905,6,58,,Active,,,http://www.redfin.com/WI/Milwaukee/1335-W-Hadley-St-53206/home/57645360,METROMLS,1654443,N,Y,43.0693637,-87.9286235
MLS Listing,,Multi-Family (2-4 Unit),1554 W Odell St,Milwaukee,WI,53204,59900,5,2,Milwaukee,2233,3049,1905,6,27,,Active,,,http://www.redfin.com/WI/Milwaukee/1554-W-Odell-Ave-53204/home/90370558,METROMLS,1654441,N,Y,43.0135885,-87.932293
MLS Listing,,Multi-Family (2-4 Unit),2259 S 19th St,Milwaukee,WI,53215,64900,5,2,Milwaukee,2118,3920,1900,6,31,,Active,,,http://www.redfin.com/WI/Milwaukee/2259-S-19th-St-53215/unit-A/home/90235102,METROMLS,1654438,N,Y,43.0034569,-87.9371499
MLS Listing,,Multi-Family (2-4 Unit),2929 N Palmer St #2931,Milwaukee,WI,53212,77900,6,2,Milwaukee,2343,6969,1910,6,33,,Active,,,http://www.redfin.com/WI/Milwaukee/2929-N-Palmer-St-53212/unit-2931/home/58074014,METROMLS,1654427,N,Y,43.0718288,-87.9099565
MLS Listing,,Single Family Residential,6611 N 89th,Milwaukee,WI,53224,134900,3,1.5,Milwaukee,1270,4356,1956,6,106,,Active,,,http://www.redfin.com/WI/Milwaukee/6611-N-89th-St-53224/home/90196873,METROMLS,1654428,N,Y,43.1380363,-88.0231814
MLS Listing,,Single Family Residential,2772 N 21st St,Milwaukee,WI,53206,13900,3,1,Milwaukee,960,1742,1893,6,14,,Active,,,http://www.redfin.com/WI/Milwaukee/2772-N-21st-St-53206/home/90359391,METROMLS,1654414,N,Y,43.0694182,-87.9384684
MLS Listing,,Multi-Family (2-4 Unit),2928 N 54th St #2930,Milwaukee,WI,53210,90000,4,2,Milwaukee,2494,4791,1928,6,36,,Active,,,http://www.redfin.com/WI/Milwaukee/2928-N-54th-St-53210/unit-2930/home/147133248,METROMLS,1654369,N,Y,43.072362,-87.980582
MLS Listing,,Single Family Residential,1911 S 16th St,Milwaukee,WI,53204,24900,3,2,Milwaukee,1103,2613,1888,6,23,,Active,,,http://www.redfin.com/WI/Milwaukee/1911-S-16th-St-53204/home/90235279,METROMLS,1654355,N,Y,43.0099844,-87.9333843
MLS Listing,,Single Family Residential,4175 S 5th St,Milwaukee,WI,53207,159000,3,1,Milwaukee,1020,5662,1950,6,156,,Active,,,http://www.redfin.com/WI/Milwaukee/4175-S-5th-St-53207/home/61450046,METROMLS,1654336,N,Y,42.968537,-87.917222
MLS Listing,,Multi-Family (2-4 Unit),2185 N 56th St Unit 2185A,Milwaukee,WI,53208,179900,3,2,Milwaukee,2085,4356,1918,6,86,,Active,August-24-2019 02:00 PM,August-24-2019 03:30 PM,http://www.redfin.com/WI/Milwaukee/2185-N-56th-St-53208/unit-2185A/home/168673886,METROMLS,1654310,N,Y,43.0590039,-87.983337
MLS Listing,,Multi-Family (2-4 Unit),1944 S Winona,Milwaukee,WI,53204,79900,4,2,Milwaukee,1815,3049,1890,6,44,,Active,,,http://www.redfin.com/WI/Milwaukee/1944-S-Winona-Ln-53204/home/58061160,METROMLS,1654309,N,Y,43.0094351,-87.9344952
MLS Listing,,Single Family Residential,3618 N 77th St,Milwaukee,WI,53222,119900,3,1,Milwaukee,1074,4791,1953,6,112,,Active,August-24-2019 11:00 AM,August-24-2019 12:30 PM,http://www.redfin.com/WI/Milwaukee/3618-N-77th-St-53222/home/57987955,METROMLS,1654268,N,Y,43.0839633,-88.0083489
MLS Listing,,Multi-Family (2-4 Unit),2048 S Layton Blvd,Milwaukee,WI,53215,167000,4,2,Milwaukee,1749,4356,1897,6,95,,Active,,,http://www.redfin.com/WI/Milwaukee/2048-S-Layton-Blvd-53215/home/58075157,METROMLS,1654267,N,Y,43.0075032,-87.9473535
MLS Listing,,Multi-Family (2-4 Unit),1122 E Chambers St #1124,Milwaukee,WI,53212,265000,4,2,Milwaukee,2395,435,1925,6,111,,Active,,,http://www.redfin.com/WI/Milwaukee/1122-E-Chambers-St-53212/unit-1124/home/146374220,METROMLS,1654250,N,Y,43.0740355,-87.8970186
MLS Listing,,Single Family Residential,3925 S 53rd St,Milwaukee,WI,53220,169900,3,1.5,Milwaukee,1031,5662,1956,6,165,,Active,,,http://www.redfin.com/WI/Milwaukee/3925-S-53rd-St-53220/home/57680475,METROMLS,1654249,N,Y,42.9733256,-87.9809646
MLS Listing,,Multi-Family (2-4 Unit),3377-77A N 28th St,Milwaukee,WI,53216,69900,4,2,Milwaukee,1900,10890,1923,6,37,,Active,,,http://www.redfin.com/WI/Milwaukee/3377-N-28th-St-53216/home/58052857,METROMLS,1654244,N,Y,43.080796,-87.948777
MLS Listing,,Single Family Residential,9701 W Langlade St,Milwaukee,WI,53225,174900,3,3,Parkway Hills,2273,16988,1961,6,77,,Active,,,http://www.redfin.com/WI/Milwaukee/9701-W-Langlade-St-53225/home/90197176,METROMLS,1654240,N,Y,43.1272358,-88.0335383
MLS Listing,,Single Family Residential,4614 N 107th St,Wauwatosa,WI,53225,269000,3,2.5,Wauwatosa Estates,1958,10454,1960,6,137,,Active,,,http://www.redfin.com/WI/Wauwatosa/4614-N-107th-St-53225/home/90271576,METROMLS,1654230,N,Y,43.101576,-88.0455737
MLS Listing,,Single Family Residential,1534 S 4th St,Milwaukee,WI,53204,125000,3,1,Milwaukee,1350,3484,1900,6,93,,Active,,,http://www.redfin.com/WI/Milwaukee/1534-S-4th-St-53204/home/57704856,METROMLS,1654221,N,Y,43.0152326,-87.9151505
MLS Listing,,Single Family Residential,6681 N 56th St,Milwaukee,WI,53223,149900,3,1.5,Milwaukee,1440,21780,1955,6,104,,Active,,,http://www.redfin.com/WI/Milwaukee/6681-N-56th-St-53223/home/57857230,METROMLS,1654220,N,Y,43.1393298,-87.9822271
MLS Listing,,Single Family Residential,4421 N 71st St,Milwaukee,WI,53218,139900,3,1.5,Milwaukee,1334,4791,1957,6,105,,Active,,,http://www.redfin.com/WI/Milwaukee/4421-N-71st-St-53218/home/90350217,METROMLS,1653931,N,Y,43.0978132,-88.0009572
MLS Listing,,Single Family Residential,3261 N 95th St,Milwaukee,WI,53222,207900,3,1.5,Milwaukee,2008,7405,1953,6,104,,Active,,,http://www.redfin.com/WI/Milwaukee/3261-N-95th-St-53222/home/57754484,METROMLS,1653690,N,Y,43.078263,-88.0315894
MLS Listing,,Single Family Residential,1930 W Henry Ave,Milwaukee,WI,53221,249900,3,1,Milwaukee,2052,20908,1956,7,122,,Active,,,http://www.redfin.com/WI/Milwaukee/1930-W-Henry-Ave-53221/home/90382194,METROMLS,1654219,N,Y,42.9365366,-87.9390383
MLS Listing,,Single Family Residential,3200 S 25th St,Milwaukee,WI,53215,175000,3,1.5,Milwaukee,1378,4791,1946,7,127,,Active,,,http://www.redfin.com/WI/Milwaukee/3200-S-25th-St-53215/home/57887862,METROMLS,1654218,N,Y,42.98648,-87.9455236
MLS Listing,,Single Family Residential,4320 N 22nd St,Milwaukee,WI,53209,105000,3,2,Milwaukee,1404,4791,1929,7,75,,Active,,,http://www.redfin.com/WI/Milwaukee/4320-N-22nd-St-53209/home/90208045,METROMLS,1654214,N,Y,43.0958871,-87.9390524
MLS Listing,,Single Family Residential,4191 N 19th St,Milwaukee,WI,53209,105000,3,1,Milwaukee,1177,4791,1930,7,89,,Active,,,http://www.redfin.com/WI/Milwaukee/4191-N-19th-St-53209/home/57636304,METROMLS,1654213,N,Y,43.0938759,-87.9346484
MLS Listing,,Condo/Co-op,1660 N Prospect Ave #2406,Milwaukee,WI,53202,289900,2,2,Milwaukee,1093,,1990,7,265,533,Active,,,http://www.redfin.com/WI/Milwaukee/1660-N-Prospect-Ave-53202/unit-2406/home/58025203,METROMLS,1654208,N,Y,43.0516741,-87.8908334
MLS Listing,,Multi-Family (2-4 Unit),2421 W National Ave Unit 2421A,Milwaukee,WI,53204,124900,4,2,Milwaukee,2283,4356,1925,7,55,,Active,,,http://www.redfin.com/WI/Milwaukee/2421-W-National-Ave-53204/unit-2421-A/home/148733040,METROMLS,1654206,N,Y,43.0221514,-87.9443175
MLS Listing,,Multi-Family (2-4 Unit),4033-4033A S 2nd St,Milwaukee,WI,53207,199900,3,2,Milwaukee,1981,4791,1958,7,101,,Active,,,http://www.redfin.com/WI/Milwaukee/4033-S-2nd-St-53207/home/90380489,METROMLS,1654195,N,Y,42.9712089,-87.9135413
MLS Listing,,Single Family Residential,4835 W Spring,Brown Deer,WI,53223,194900,3,1.5,Milwaukee,1200,10018,1956,7,162,,Active,,,http://www.redfin.com/WI/Brown-Deer/4835-W-Spring-Ln-53223/home/90255145,METROMLS,1654191,N,Y,43.1566811,-87.9725471
MLS Listing,,Multi-Family (2-4 Unit),1827 W Burnham St Unit A,Milwaukee,WI,53204,55000,4,2,Milwaukee,1787,3484,1911,7,31,,Active,,,http://www.redfin.com/WI/Milwaukee/1827-W-Burnham-St-53204/unit-A/home/168668545,METROMLS,1654187,N,Y,43.0100374,-87.9363334
MLS Listing,,Multi-Family (2-4 Unit),508 W Maple St,Milwaukee,WI,53204,74900,,,Milwaukee,2022,3049,1880,7,37,,Active,,,http://www.redfin.com/WI/Milwaukee/508-W-Maple-St-53204/home/90234617,METROMLS,1654178,N,Y,43.0112474,-87.9171811
MLS Listing,,Condo/Co-op,9034 W Lisbon #23,Milwaukee,WI,53222,62400,2,1,Milwaukee,928,,1975,7,67,260,Active,,,http://www.redfin.com/WI/Milwaukee/9034-W-Lisbon-Ave-53222/unit-23/home/58033756,METROMLS,1654144,N,Y,43.0850334,-88.0249863
MLS Listing,,Multi-Family (2-4 Unit),3328 N Newhall St #3330,Milwaukee,WI,53211,239900,4,2,Milwaukee,2372,3484,1914,7,101,,Active,,,http://www.redfin.com/WI/Milwaukee/3328-N-Newhall-St-53211/unit-3330/home/168666551,METROMLS,1654099,N,Y,43.0783429,-87.889853
MLS Listing,,Single Family Residential,3609 S 95th St,Milwaukee,WI,53228,209900,3,1.5,Alcott Park,1110,8712,1964,7,189,,Active,,,http://www.redfin.com/WI/Milwaukee/3609-S-95th-St-53228/home/90380223,METROMLS,1654092,N,Y,42.9788373,-88.0315894
MLS Listing,,Single Family Residential,2967 S Clement Ave,Milwaukee,WI,53207,284900,4,2,Milwaukee,1750,3920,1905,7,163,,Active,,,http://www.redfin.com/WI/Milwaukee/2967-S-Clement-Ave-53207/home/58053263,METROMLS,1654075,N,Y,42.9904914,-87.8945326
MLS Listing,,Single Family Residential,4525 N 70th St,Milwaukee,WI,53218,102500,3,1,Milwaukee,1349,5227,1959,7,76,,Active,,,http://www.redfin.com/WI/Milwaukee/4525-N-70th-St-53218/home/90205114,METROMLS,1654060,N,Y,43.0997242,-87.9996884
MLS Listing,,Multi-Family (2-4 Unit),3865 N Morris Blvd #3867,Shorewood,WI,53211,289000,4,2,Milwaukee,2226,6534,1951,7,130,,Active,,,http://www.redfin.com/WI/Shorewood/3865-N-Morris-Blvd-53211/unit-3867/home/168665635,METROMLS,1654054,N,Y,43.0876964,-87.8927309
MLS Listing,,Single Family Residential,3230 S 36th St,Milwaukee,WI,53215,199800,3,1.5,Milwaukee,1980,6098,1954,7,101,,Active,,,http://www.redfin.com/WI/Milwaukee/3230-S-36th-St-53215/home/57938982,METROMLS,1654006,N,Y,42.9858491,-87.9591139
MLS Listing,,Single Family Residential,2610 W Carpenter Ave,Milwaukee,WI,53221,142000,2,1.5,Milwaukee,1216,7840,1973,7,117,,Active,,,http://www.redfin.com/WI/Milwaukee/2610-W-Carpenter-Ave-53221/home/90381452,METROMLS,1654001,N,Y,42.9559118,-87.9477826
MLS Listing,,Single Family Residential,2846 N 77th St,Milwaukee,WI,53222,169900,2,1.5,See Legal,1301,4791,1940,7,131,,Active,August-25-2019 01:00 PM,August-25-2019 02:30 PM,http://www.redfin.com/WI/Milwaukee/2846-N-77th-St-53222/home/90218469,METROMLS,1653995,N,Y,43.0708953,-88.0084354
MLS Listing,,Single Family Residential,3730 W Roosevelt Dr,Milwaukee,WI,53216,169900,4,2.5,Milwaukee,1972,5662,1940,7,86,,Active,,,http://www.redfin.com/WI/Milwaukee/3730-W-Roosevelt-Dr-53216/home/90354063,METROMLS,1653557,N,Y,43.088729,-87.960517
MLS Listing,,Single Family Residential,420 E Wilbur Ave,Milwaukee,WI,53207,165000,3,1,Indian Mounds,983,5662,1955,7,168,,Active,,,http://www.redfin.com/WI/Milwaukee/420-E-Wilbur-Ave-53207/home/90244075,METROMLS,1651296,N,Y,42.9785325,-87.9049194
MLS Listing,,Multi-Family (2-4 Unit),3047 N Murray Ave,Milwaukee,WI,53211,279900,4,2,Milwaukee,2618,4791,1921,8,107,,Active,,,http://www.redfin.com/WI/Milwaukee/3047-N-Murray-Ave-53211/home/90221792,METROMLS,1653976,N,Y,43.0738557,-87.8857583
MLS Listing,,Condo/Co-op,8755 N 72nd St #5,Milwaukee,WI,53223,74000,2,1.5,Milwaukee,955,,1972,8,77,299,Active,,,http://www.redfin.com/WI/Milwaukee/8755-N-72nd-St-53223/unit-5/home/90342747,METROMLS,1653974,N,Y,43.1772721,-88.0003865
MLS Listing,,Single Family Residential,1625 N Warren Ave,Milwaukee,WI,53202,300000,3,3,Milwaukee,1265,3049,1893,8,237,,Active,,,http://www.redfin.com/WI/Milwaukee/1625-N-Warren-Ave-53202/home/58468942,METROMLS,1653968,N,Y,43.0520362,-87.8950692
MLS Listing,,Single Family Residential,182 W Howard Ave,Milwaukee,WI,53207,149900,2,1,Milwaukee,1568,4356,1920,8,96,,Active,,,http://www.redfin.com/WI/Milwaukee/182-W-Howard-Ave-53207/home/57712604,METROMLS,1653935,N,Y,42.9740438,-87.9128133
MLS Listing,,Multi-Family (2-4 Unit),1334-1336 N 22nd St,Milwaukee,WI,53205,28900,8,2,Milwaukee,3318,3920,1893,8,9,,Active,,,http://www.redfin.com/WI/Milwaukee/1334-N-22nd-St-53205/unit-1336/home/58066738,METROMLS,1653895,N,Y,43.048093,-87.9399147
MLS Listing,,Multi-Family (2-4 Unit),3002-3004 N 40th St,Milwaukee,WI,53210,4000,6,2,Milwaukee,2940,8712,1923,8,1,,Active,,,http://www.redfin.com/WI/Milwaukee/3002-N-40th-St-53210/unit-3004/home/90219925,METROMLS,1653873,N,Y,43.0735018,-87.9629514
MLS Listing,,Single Family Residential,4868 N 51st Blvd,Milwaukee,WI,53218,19900,2,1,Milwaukee,700,5662,1929,8,28,,Active,,,http://www.redfin.com/WI/Milwaukee/4868-N-51st-Blvd-53218/home/57843456,METROMLS,1653871,N,Y,43.1062048,-87.9760673
MLS Listing,,Single Family Residential,2364 S Lenox St,Milwaukee,WI,53207,269900,4,1.5,Milwaukee,960,6969,1885,8,281,,Active,,,http://www.redfin.com/WI/Milwaukee/2364-S-Lenox-St-53207/home/90237664,METROMLS,1653858,N,Y,43.0014081,-87.8978673
MLS Listing,,Multi-Family (2-4 Unit),1920 S 13th St #1922,Milwaukee,WI,53204,120000,4,2,Milwaukee,1672,3049,1860,8,72,,Active,,,http://www.redfin.com/WI/Milwaukee/1920-S-13th-St-53204/unit-1922/home/146370254,METROMLS,1653853,N,Y,43.009709,-87.9280626
MLS Listing,,Multi-Family (2-4 Unit),2862 N 34th St,Milwaukee,WI,53210,60000,5,2,Milwaukee,1486,3049,1898,8,40,,Active,,,http://www.redfin.com/WI/Milwaukee/2862-N-34th-St-53210/home/58067212,METROMLS,1653852,N,Y,43.0711038,-87.9558986
MLS Listing,,Multi-Family (2-4 Unit),2035 S 7th St,Milwaukee,WI,53204,115000,4,2,Milwaukee,1893,4356,1882,8,61,,Active,,,http://www.redfin.com/WI/Milwaukee/2035-S-7th-St-53204/home/58058205,METROMLS,1653850,N,Y,43.007511,-87.920418
MLS Listing,,Multi-Family (2-4 Unit),1455 W Windlake Ave,Milwaukee,WI,53215,105000,4,2,Milwaukee,1690,3484,1903,8,62,,Active,,,http://www.redfin.com/WI/Milwaukee/1455-W-Windlake-Ave-53215/home/58061490,METROMLS,1653845,N,Y,43.0022689,-87.9306269
MLS Listing,,Multi-Family (2-4 Unit),2364 S 16th St,Milwaukee,WI,53215,105000,5,2,Milwaukee,1870,3049,1906,8,56,,Active,,,http://www.redfin.com/WI/Milwaukee/2364-S-16th-St-53215/home/58057551,METROMLS,1653843,N,Y,43.0015181,-87.933193
MLS Listing,,Multi-Family (2-4 Unit),1137 S 20th St #1141,Milwaukee,WI,53204,125000,,,Milwaukee,,3920,1890,8,,,Active,,,http://www.redfin.com/WI/Milwaukee/1137-S-20th-St-53204/unit-1141/home/58073000,METROMLS,1653839,N,Y,43.0192618,-87.9383651
MLS Listing,,Multi-Family (2-4 Unit),1562 W Odell St,Milwaukee,WI,53204,105000,4,2,Milwaukee,1978,3049,1900,8,53,,Active,,,http://www.redfin.com/WI/Milwaukee/1562-W-Odell-Ave-53204/home/57838715,METROMLS,1653824,N,Y,43.0135733,-87.9325036
MLS Listing,,Single Family Residential,4468 S Taylor Ave,Milwaukee,WI,53207,164900,3,2,Milwaukee,1641,7840,1915,8,100,,Active,,,http://www.redfin.com/WI/Milwaukee/4468-S-Taylor-Ave-53207/home/90381130,METROMLS,1653822,N,Y,42.9630713,-87.9004737
MLS Listing,,Single Family Residential,1685 N Cass St,Milwaukee,WI,53202,469900,3,2,Milwaukee,2547,4356,1880,8,184,,Active,,,http://www.redfin.com/WI/Milwaukee/1685-N-Cass-St-53202/home/90365319,METROMLS,1653819,N,Y,43.052602,-87.902494
MLS Listing,,Condo/Co-op,904 E Pearson St #118,Milwaukee,WI,53202,219900,2,1.5,Milwaukee,1169,,1889,8,188,349,Active,,,http://www.redfin.com/WI/Milwaukee/904-E-Pearson-St-53202/unit-118/home/58031016,METROMLS,1653798,N,Y,43.0540328,-87.9003331
MLS Listing,,Single Family Residential,2531 N 80th St,Wauwatosa,WI,53213,289900,3,2,Milwaukee,1296,6098,1950,8,224,,Active,August-24-2019 12:30 PM,August-24-2019 02:00 PM,http://www.redfin.com/WI/Wauwatosa/2531-N-80th-St-53213/home/57631110,METROMLS,1653026,N,Y,43.0650524,-88.0127839
MLS Listing,,Single Family Residential,2209 N 60th St,Milwaukee,WI,53208,205000,3,1.5,Pabst Park,1805,5662,1924,8,114,,Active,,,http://www.redfin.com/WI/Milwaukee/2209-N-60th-St-53208/home/57720096,METROMLS,1652796,N,Y,43.059137,-87.987897
MLS Listing,,Single Family Residential,3629 S 75th St,Milwaukee,WI,53220,169900,3,1,Wedgewood Park,1726,8276,1959,9,98,,Active,,,http://www.redfin.com/WI/Milwaukee/3629-S-75th-St-53220/home/90246590,METROMLS,1653773,N,Y,42.9784186,-88.0073276
MLS Listing,,Single Family Residential,3044 N 73rd St,Milwaukee,WI,53210,159900,2,1,Enderis Park,1206,5227,1923,9,133,,Active,,,http://www.redfin.com/WI/Milwaukee/3044-N-73rd-St-53210/home/57674590,METROMLS,1653757,N,Y,43.0745532,-88.0033017
MLS Listing,,Single Family Residential,3164 S 18th,Milwaukee,WI,53215,139900,3,1,Milwaukee,1092,4356,1950,9,128,,Active,,,http://www.redfin.com/WI/Milwaukee/3164-S-18th-St-53215/home/90243086,METROMLS,1653740,N,Y,42.9868667,-87.9358643
MLS Listing,,Multi-Family (2-4 Unit),4614 N 32nd St,Milwaukee,WI,53209,39900,4,2,Milwaukee,1400,4356,1927,9,29,,Active,,,http://www.redfin.com/WI/Milwaukee/4614-N-32nd-St-53209/home/90206357,METROMLS,1653732,N,Y,43.1012449,-87.952683
MLS Listing,,Single Family Residential,3401 W Pelican Ln,Brown Deer,WI,53209,229900,4,2.5,Collins Meadows,2520,18730,1955,9,91,,Active,,,http://www.redfin.com/WI/Brown-Deer/3401-W-Pelican-Ln-53209/home/90255081,METROMLS,1653727,N,Y,43.1640844,-87.9537357
MLS Listing,,Single Family Residential,4201 S Pine Ave,Milwaukee,WI,53207,254900,3,2,Milwaukee,1894,10454,1948,9,135,,Active,,,http://www.redfin.com/WI/Milwaukee/4201-S-Pine-Ave-53207/home/57947492,METROMLS,1653710,N,Y,42.9684559,-87.9000137
MLS Listing,,Single Family Residential,3567 S Ellen St,Saint Francis,WI,53235,109900,3,1,Milwaukee,1584,10890,1924,9,69,,Active,,,http://www.redfin.com/WI/St-Francis/3567-S-Ellen-St-53235/home/57858043,METROMLS,1653696,N,Y,42.979507,-87.8815599
MLS Listing,,Multi-Family (5+ Unit),2726 W Clybourn St #2732,Milwaukee,WI,53208,435000,,,Milwaukee,6162,7405,1928,9,71,,Active,,,http://www.redfin.com/WI/Milwaukee/2726-W-Clybourn-St-53208/unit-2732/home/59432699,METROMLS,1653675,N,Y,43.036339,-87.948632
MLS Listing,,Vacant Land,7347 W Fond Du Lac Ave #7357,Milwaukee,WI,53218,50000,,,Milwaukee,,14374,,9,,,Active,,,http://www.redfin.com/WI/Milwaukee/7347-W-Fond-Du-Lac-Ave-53218/unit-7357/home/168653400,METROMLS,1653647,N,Y,43.1108623,-88.0034838
MLS Listing,,Single Family Residential,3925 S 69th St,Milwaukee,WI,53220,195500,3,1.5,Milwaukee,1140,15681,1945,9,171,,Active,August-25-2019 11:30 AM,August-25-2019 01:00 PM,http://www.redfin.com/WI/Milwaukee/3925-S-69th-St-53220/home/90323600,METROMLS,1653648,N,Y,42.973155,-87.999812
MLS Listing,,Single Family Residential,3546 S Lenox St,Milwaukee,WI,53207,259000,3,1.5,Milwaukee,1272,5662,1941,9,204,,Active,,,http://www.redfin.com/WI/Milwaukee/3546-S-Lenox-St-53207/home/57997333,METROMLS,1653637,N,Y,42.9799231,-87.8979057
MLS Listing,,Multi-Family (2-4 Unit),2855 N 50th St #2857,Milwaukee,WI,53210,135900,6,2,Milwaukee,2734,5227,1925,9,50,,Active,,,http://www.redfin.com/WI/Milwaukee/2855-N-50th-St-53210/unit-2857/home/58058908,METROMLS,1653615,N,Y,43.0710166,-87.9764919
MLS Listing,,Single Family Residential,2808 N 19th St,Milwaukee,WI,53206,13200,4,2,Milwaukee,1697,3484,1907,9,8,,Active,,,http://www.redfin.com/WI/Milwaukee/2808-N-19th-St-53206/home/90220884,METROMLS,1653602,N,Y,43.0698862,-87.9365632
MLS Listing,,Single Family Residential,7000 N 102nd St,Milwaukee,WI,53224,169500,3,1.5,Milwaukee,1166,32670,1956,10,145,,Active,,,http://www.redfin.com/WI/Milwaukee/7000-N-102nd-St-53224/home/90343695,METROMLS,1653575,N,Y,43.1449953,-88.0383146
